neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,never_reviewed,dist_from_center,has_reviews,availability_ratio,is_multi_listing_host,log_minimum_nights,log_number_of_reviews,log_reviews_per_month,log_calculated_host_listings_count,log_price
Manhattan,Upper West Side,40.80249,-73.96588,Entire home/apt,335,5,5,3.19,1,221,0,0.04862411438781982,1,0.6054794520547945,0,1.791759469228055,1.791759469228055,1.4327007339340463,0.6931471805599453,5.817111159963204
Bronx,Hunts Point,40.81258,-73.88566,Private room,40,1,11,5.08,2,121,0,0.11378489354918539,1,0.3315068493150685,1,0.6931471805599453,2.4849066497880004,1.8050046959780757,1.0986122886681098,3.713572066704308
Manhattan,Midtown,40.75785,-73.96905,Entire home/apt,399,5,8,3.81,1,145,0,0.016450683876368215,1,0.3972602739726027,0,1.791759469228055,2.1972245773362196,1.5706970841176697,0.6931471805599453,5.991464547107982
Brooklyn,Williamsburg,40.71863,-73.9498,Private room,100,1,28,14.0,2,20,0,0.05314590200571266,1,0.0547945205479452,1,0.6931471805599453,3.367295829986474,2.70805020110221,1.0986122886681098,4.61512051684126
Manhattan,Financial District,40.70581,-74.00784,Entire home/apt,320,2,7,4.2,1,189,0,0.05677034172876108,1,0.5178082191780822,0,1.0986122886681098,2.0794415416798357,1.6486586255873816,0.6931471805599453,5.771441123130016
Manhattan,Morningside Heights,40.80735,-73.95938,Entire home/apt,150,2,4,2.55,1,101,0,0.05583616122191785,1,0.27671232876712326,0,1.0986122886681098,1.6094379124341003,1.2669476034873244,0.6931471805599453,5.017279836814924
Manhattan,Hell's Kitchen,40.76121,-73.99333,Entire home/apt,120,30,1,1.0,20,340,0,0.008462446454775842,1,0.9315068493150684,1,3.4339872044851463,0.6931471805599453,0.6931471805599453,3.044522437723423,4.795790545596741
Queens,Jackson Heights,40.75231,-73.8756,Entire home/apt,69,2,3,1.5,6,36,0,0.1100471994191545,1,0.09863013698630137,1,1.0986122886681098,1.3862943611198906,0.9162907318741551,1.9459101490553132,4.248495242049359
Brooklyn,Prospect Heights,40.67436,-73.96704,Entire home/apt,250,4,6,5.29,1,92,0,0.08565291121731126,1,0.25205479452054796,0,1.6094379124341003,1.9459101490553132,1.8389610707123492,0.6931471805599453,5.5254529391317835
Brooklyn,Bushwick,40.6961,-73.9307,Private room,64,3,1,0.63,3,178,0,0.08267194203597852,1,0.4876712328767123,1,1.3862943611198906,0.6931471805599453,0.48858001481867097,1.3862943611198906,4.174387269895637
Manhattan,Financial District,40.70532,-74.00681,Entire home/apt,340,2,1,1.0,1,302,0,0.0568269170376172,1,0.8273972602739726,0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.831882477283517
Brooklyn,Prospect-Lefferts Gardens,40.66005,-73.94216,Private room,40,3,0,0.0,1,11,1,0.10711002800858993,0,0.030136986301369864,0,1.3862943611198906,0.0,0.0,0.6931471805599453,3.713572066704308
Queens,Woodside,40.743,-73.89444,Private room,47,30,0,0.0,103,246,1,0.09228718004143262,0,0.673972602739726,1,3.4339872044851463,0.0,0.0,4.6443908991413725,3.871201010907891
Queens,Glendale,40.70502,-73.89547,Private room,49,1,1,0.79,1,70,0,0.10446186529064237,1,0.1917808219178082,0,0.6931471805599453,0.6931471805599453,0.5822156198526637,0.6931471805599453,3.912023005428146
Brooklyn,South Slope,40.66329,-73.98527,Entire home/apt,119,3,6,4.86,1,45,0,0.09471027927315939,1,0.1232876712328767,0,1.3862943611198906,1.9459101490553132,1.7681496035889213,0.6931471805599453,4.787491742782046
Queens,Astoria,40.76571,-73.92758,Private room,48,30,0,0.0,103,242,1,0.058430903638395364,0,0.663013698630137,1,3.4339872044851463,0.0,0.0,4.6443908991413725,3.8918202981106265
Staten Island,Oakwood,40.55908,-74.11992,Private room,65,1,1,1.0,3,364,0,0.24007895118064426,1,0.9972602739726028,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.189654742026425
Manhattan,Midtown,40.74534,-73.98108,Entire home/apt,250,3,0,0.0,1,364,1,0.013409399688280754,0,0.9972602739726028,0,1.3862943611198906,0.0,0.0,0.6931471805599453,5.5254529391317835
Manhattan,Midtown,40.75845,-73.98026,Private room,325,1,6,3.21,7,67,0,0.005259287023923177,1,0.18356164383561643,1,0.6931471805599453,1.9459101490553132,1.43746264769429,2.0794415416798357,5.786897381366708
Manhattan,Hell's Kitchen,40.7622,-73.99119,Entire home/apt,485,5,2,1.46,1,240,0,0.007072206162152819,1,0.6575342465753424,0,1.791759469228055,1.0986122886681098,0.9001613499442714,0.6931471805599453,6.186208623900494
Brooklyn,Bedford-Stuyvesant,40.68426,-73.91937,Entire home/apt,110,3,4,4.0,1,252,0,0.09904930337968192,1,0.6904109589041096,0,1.3862943611198906,1.6094379124341003,1.6094379124341003,0.6931471805599453,4.709530201312334
Manhattan,SoHo,40.72159,-74.00022,Private room,115,7,1,1.0,3,59,0,0.039272974167997174,1,0.16164383561643836,1,2.0794415416798357,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.7535901911063645
Brooklyn,Bedford-Stuyvesant,40.67918,-73.93727,Private room,55,2,7,3.44,3,360,0,0.09240522333721408,1,0.9863013698630136,1,1.0986122886681098,2.0794415416798357,1.4906543764441333,1.3862943611198906,4.02535169073515
Queens,Ridgewood,40.70576,-73.89808,Entire home/apt,99,3,10,5.26,1,152,0,0.10183945208023272,1,0.41643835616438357,0,1.3862943611198906,2.3978952727983707,1.8341801851120072,0.6931471805599453,4.605170185988092
Manhattan,Harlem,40.80948,-73.95514,Entire home/apt,148,4,1,1.0,1,8,0,0.05976554191170608,1,0.021917808219178082,0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.003946305945459
Manhattan,Washington Heights,40.84367,-73.93728,Entire home/apt,95,7,1,0.77,1,25,0,0.0983082768641589,1,0.0684931506849315,0,2.0794415416798357,0.6931471805599453,0.5709795465857378,0.6931471805599453,4.564348191467836
Manhattan,Chelsea,40.74566,-73.99579,Entire home/apt,300,3,6,3.4,1,180,0,0.01606734887901538,1,0.4931506849315068,0,1.3862943611198906,1.9459101490553132,1.4816045409242156,0.6931471805599453,5.707110264748875
Bronx,Belmont,40.85648,-73.88501,Private room,95,2,4,2.35,1,325,0,0.1407002149962841,1,0.8904109589041096,0,1.0986122886681098,1.6094379124341003,1.208960345836975,0.6931471805599453,4.564348191467836
Queens,Springfield Gardens,40.66899,-73.76163,Private room,70,4,3,1.76,1,69,0,0.2409160787494322,1,0.18904109589041096,0,1.6094379124341003,1.3862943611198906,1.0152306797290587,0.6931471805599453,4.2626798770413155
Brooklyn,Bedford-Stuyvesant,40.68063,-73.91375,Private room,50,2,1,0.45,10,361,0,0.10551862110547854,1,0.989041095890411,1,1.0986122886681098,0.6931471805599453,0.37156355643248307,2.3978952727983707,3.9318256327243257
Brooklyn,Bedford-Stuyvesant,40.68022,-73.91423,Private room,40,2,4,1.82,10,350,0,0.1054947453667737,1,0.958904109589041,1,1.0986122886681098,1.6094379124341003,1.0367368849500223,2.3978952727983707,3.713572066704308
Queens,Maspeth,40.72167,-73.90095,Entire home/apt,145,7,2,1.22,3,38,0,0.09202484121149673,1,0.10410958904109589,1,2.0794415416798357,1.0986122886681098,0.7975071958841881,1.3862943611198906,4.983606621708336
Brooklyn,Bedford-Stuyvesant,40.68965,-73.9288,Private room,65,7,0,0.0,1,0,1,0.08880660166902599,0,0.0,0,2.0794415416798357,0.0,0.0,0.6931471805599453,4.189654742026425
Manhattan,Upper East Side,40.76163,-73.96523,Entire home/apt,149,30,1,0.71,1,0,0,0.020592469497362695,1,0.0,0,3.4339872044851463,0.6931471805599453,0.5364933705145685,0.6931471805599453,5.0106352940962555
Brooklyn,Bedford-Stuyvesant,40.68447,-73.9396,Private room,42,2,9,4.91,3,64,0,0.0866802797642062,1,0.17534246575342466,1,1.0986122886681098,2.302585092994046,1.776645831418007,1.3862943611198906,3.7612001156935624
Manhattan,Midtown,40.75436,-73.97254,Entire home/apt,89,3,1,0.57,1,186,0,0.013461470944893287,1,0.5095890410958904,0,1.3862943611198906,0.6931471805599453,0.4510756193602167,0.6931471805599453,4.499809670330265
Manhattan,Hell's Kitchen,40.7561,-73.99097,Entire home/apt,300,3,12,6.92,2,61,0,0.005790587189571049,1,0.16712328767123288,1,1.3862943611198906,2.5649493574615367,2.0693912058263346,1.0986122886681098,5.707110264748875
Brooklyn,Bedford-Stuyvesant,40.6788,-73.92722,Private room,43,1,4,2.0,3,343,0,0.0983320822519263,1,0.9397260273972603,1,0.6931471805599453,1.6094379124341003,1.0986122886681098,1.3862943611198906,3.784189633918261
Queens,Astoria,40.7708,-73.93084,Private room,78,3,0,0.0,1,5,1,0.056138717477332754,0,0.0136986301369863,0,1.3862943611198906,0.0,0.0,0.6931471805599453,4.3694478524670215
Queens,Corona,40.74262,-73.86674,Shared room,25,1,12,6.0,8,351,0,0.11975175155296108,1,0.9616438356164384,1,0.6931471805599453,2.5649493574615367,1.9459101490553132,2.1972245773362196,3.258096538021482
Brooklyn,Coney Island,40.57607,-73.9833,Shared room,25,5,1,0.75,10,129,0,0.18194330133313638,1,0.35342465753424657,1,1.791759469228055,0.6931471805599453,0.5596157879354227,2.3978952727983707,3.258096538021482
Queens,Astoria,40.75978,-73.90851,Private room,103,30,0,0.0,1,359,1,0.077010573949291,0,0.9835616438356164,0,3.4339872044851463,0.0,0.0,0.6931471805599453,4.6443908991413725
Manhattan,Upper East Side,40.78323,-73.95094,Entire home/apt,349,5,4,2.67,1,93,0,0.042789560642754444,1,0.2547945205479452,0,1.791759469228055,1.6094379124341003,1.3001916620664788,0.6931471805599453,5.857933154483459
Queens,Astoria,40.77352,-73.92836,Entire home/apt,150,1,5,2.38,1,24,0,0.05921021871265383,1,0.06575342465753424,0,0.6931471805599453,1.791759469228055,1.2178757094949273,0.6931471805599453,5.017279836814924
Manhattan,Upper West Side,40.78032,-73.97812,Private room,55,45,0,0.0,1,193,1,0.02350844103721026,0,0.5287671232876713,0,3.828641396489095,0.0,0.0,0.6931471805599453,4.02535169073515
Brooklyn,Carroll Gardens,40.67967,-73.99665,Entire home/apt,157,20,0,0.0,1,12,1,0.07911960186957585,0,0.03287671232876712,0,3.044522437723423,0.0,0.0,0.6931471805599453,5.062595033026967
Manhattan,Financial District,40.70471,-74.0087,Entire home/apt,160,2,3,2.0,1,8,0,0.05812111578420154,1,0.021917808219178082,0,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.6931471805599453,5.081404364984463
Manhattan,Upper West Side,40.79939,-73.96229,Entire home/apt,479,5,5,2.68,1,159,0,0.04745351620270368,1,0.43561643835616437,0,1.791759469228055,1.791759469228055,1.3029127521808397,0.6931471805599453,6.173786103901937
Manhattan,Chelsea,40.74557,-74.00825,Entire home/apt,280,30,0,0.0,10,365,1,0.025924262766762362,0,1.0,1,3.4339872044851463,0.0,0.0,2.3978952727983707,5.638354669333745
Brooklyn,Williamsburg,40.71143,-73.94189,Private room,69,1,9,8.18,3,318,0,0.06380123039566195,1,0.8712328767123287,1,0.6931471805599453,2.302585092994046,2.217027204632399,1.3862943611198906,4.248495242049359
Queens,Long Island City,40.75297,-73.93698,Entire home/apt,499,1,0,0.0,10,341,1,0.04878002972528507,0,0.9342465753424658,1,0.6931471805599453,0.0,0.0,2.3978952727983707,6.214608098422191
Bronx,Hunts Point,40.81892,-73.8859,Private room,35,2,4,4.0,2,27,0,0.11675361407681799,1,0.07397260273972603,1,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,3.58351893845611
Brooklyn,Bedford-Stuyvesant,40.68623,-73.92231,Private room,60,1,9,4.35,1,147,0,0.09562378888122376,1,0.40273972602739727,0,0.6931471805599453,2.302585092994046,1.6770965609079151,0.6931471805599453,4.110873864173311
Brooklyn,Bedford-Stuyvesant,40.6776,-73.91404,Private room,58,2,4,2.35,5,168,0,0.10756714926036194,1,0.4602739726027397,1,1.0986122886681098,1.6094379124341003,1.208960345836975,1.791759469228055,4.07753744390572
Queens,Jackson Heights,40.75312,-73.8812,Entire home/apt,120,7,0,0.0,1,58,1,0.10441410058032846,0,0.1589041095890411,0,2.0794415416798357,0.0,0.0,0.6931471805599453,4.795790545596741
Brooklyn,Bedford-Stuyvesant,40.67853,-73.91262,Private room,58,2,3,1.48,5,167,0,0.10782845310955629,1,0.4575342465753425,1,1.0986122886681098,1.3862943611198906,0.9082585601768908,1.791759469228055,4.07753744390572
Queens,Long Island City,40.75509,-73.93703,Entire home/apt,299,1,2,1.62,10,341,0,0.048557275458996484,1,0.9342465753424658,1,0.6931471805599453,1.0986122886681098,0.9631743177730056,2.3978952727983707,5.703782474656201
Queens,Long Island City,40.75334,-73.93631,Entire home/apt,299,1,3,2.05,10,357,0,0.049410238817471856,1,0.9780821917808219,1,0.6931471805599453,1.3862943611198906,1.1151415906193203,2.3978952727983707,5.703782474656201
Brooklyn,Bedford-Stuyvesant,40.6792,-73.91411,Private room,58,2,4,2.14,5,164,0,0.10632954481234895,1,0.44931506849315067,1,1.0986122886681098,1.6094379124341003,1.144222799920162,1.791759469228055,4.07753744390572
Brooklyn,Bedford-Stuyvesant,40.67757,-73.91314,Private room,58,2,8,6.67,5,171,0,0.10818943802423804,1,0.4684931506849315,1,1.0986122886681098,2.1972245773362196,2.0373166153791646,1.791759469228055,4.07753744390572
Queens,Long Island City,40.7546,-73.93506,Private room,99,1,9,4.15,10,360,0,0.05055446172199734,1,0.9863013698630136,1,0.6931471805599453,2.302585092994046,1.6389967146756448,2.3978952727983707,4.605170185988092
Brooklyn,Brighton Beach,40.58002,-73.96596,Private room,100,2,7,3.44,1,31,0,0.17904941217441087,1,0.08493150684931507,0,1.0986122886681098,2.0794415416798357,1.4906543764441333,0.6931471805599453,4.61512051684126
Queens,Long Island City,40.75386,-73.93677,Private room,79,1,15,7.26,10,348,0,0.048905546720189076,1,0.9534246575342465,1,0.6931471805599453,2.772588722239781,2.1114245875328868,2.3978952727983707,4.382026634673881
Manhattan,Kips Bay,40.7447,-73.97959,Entire home/apt,299,6,8,4.36,1,158,0,0.014553971966443627,1,0.4328767123287671,0,1.9459101490553132,2.1972245773362196,1.6789639750827108,0.6931471805599453,5.703782474656201
Manhattan,Hell's Kitchen,40.7633,-73.9878,Entire home/apt,200,2,2,1.36,1,5,0,0.005777542730256613,1,0.0136986301369863,0,1.0986122886681098,1.0986122886681098,0.8586616190375187,0.6931471805599453,5.303304908059076
Manhattan,Lower East Side,40.71977,-73.98423,Private room,128,1,0,0.0,2,365,1,0.038251088873396184,0,1.0,1,0.6931471805599453,0.0,0.0,1.0986122886681098,4.859812404361672
Queens,Sunnyside,40.74546,-73.93341,Entire home/apt,149,4,2,1.11,2,298,0,0.05357816439558888,1,0.8164383561643835,1,1.6094379124341003,1.0986122886681098,0.7466879474879752,1.0986122886681098,5.0106352940962555
Brooklyn,Bushwick,40.68581,-73.90838,Private room,58,2,6,3.05,4,122,0,0.105635649758981,1,0.33424657534246577,1,1.0986122886681098,1.9459101490553132,1.3987168811184478,1.6094379124341003,4.07753744390572
Queens,Long Island City,40.75314,-73.93644,Private room,89,1,9,4.5,10,357,0,0.04930013387405489,1,0.9780821917808219,1,0.6931471805599453,2.302585092994046,1.7047480922384253,2.3978952727983707,4.499809670330265
Queens,Long Island City,40.75317,-73.93502,Private room,99,1,7,3.44,10,352,0,0.050710544268433966,1,0.9643835616438357,1,0.6931471805599453,2.0794415416798357,1.4906543764441333,2.3978952727983707,4.605170185988092
Queens,Long Island City,40.75502,-73.9349,Private room,79,1,8,4.14,10,360,0,0.050687675030526846,1,0.9863013698630136,1,0.6931471805599453,2.1972245773362196,1.6370530794670737,2.3978952727983707,4.382026634673881
Queens,Long Island City,40.75411,-73.93634,Private room,89,1,9,6.28,10,358,0,0.04931366646275751,1,0.9808219178082191,1,0.6931471805599453,2.302585092994046,1.9851308622085946,2.3978952727983707,4.499809670330265
Queens,Ridgewood,40.70539,-73.90857,Entire home/apt,155,2,2,1.0,3,59,0,0.09319891093784743,1,0.16164383561643836,1,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,5.049856007249537
Brooklyn,Williamsburg,40.71741,-73.95691,Private room,99,3,4,2.26,2,180,0,0.04964812383162744,1,0.4931506849315068,1,1.3862943611198906,1.6094379124341003,1.1817271953786161,1.0986122886681098,4.605170185988092
Queens,Ridgewood,40.71104,-73.90303,Private room,65,2,7,4.04,1,104,0,0.09490280554335918,1,0.28493150684931506,0,1.0986122886681098,2.0794415416798357,1.6174060820832772,0.6931471805599453,4.189654742026425
Queens,Long Island City,40.75358,-73.93703,Private room,79,1,15,7.14,10,350,0,0.04867111360962363,1,0.958904109589041,1,0.6931471805599453,2.772588722239781,2.096790180014449,2.3978952727983707,4.382026634673881
Manhattan,Hell's Kitchen,40.76557,-73.98399,Entire home/apt,399,6,5,2.59,1,105,0,0.007719132075557374,1,0.2876712328767123,0,1.9459101490553132,1.791759469228055,1.2781522025001875,0.6931471805599453,5.991464547107982
Brooklyn,Greenpoint,40.7261,-73.95842,Private room,70,1,0,0.0,2,0,1,0.04184419195061494,0,0.0,1,0.6931471805599453,0.0,0.0,1.0986122886681098,4.2626798770413155
Brooklyn,Park Slope,40.68234,-73.97677,Private room,80,6,0,0.0,1,44,1,0.07616198855071914,0,0.12054794520547946,0,1.9459101490553132,0.0,0.0,0.6931471805599453,4.394449154672439
Manhattan,East Village,40.72592,-73.98701,Entire home/apt,600,2,1,0.68,1,0,0,0.032115518055918446,1,0.0,0,1.0986122886681098,0.6931471805599453,0.5187937934151676,0.6931471805599453,6.398594934535208
Brooklyn,Williamsburg,40.71879,-73.95993,Private room,90,1,11,5.59,2,58,0,0.04681077867329728,1,0.1589041095890411,1,0.6931471805599453,2.4849066497880004,1.8855533485144158,1.0986122886681098,4.51085950651685
Bronx,Parkchester,40.83792,-73.85526,Entire home/apt,100,1,8,4.71,1,51,0,0.1528059684698187,1,0.13972602739726028,0,0.6931471805599453,2.1972245773362196,1.742219023667919,0.6931471805599453,4.61512051684126
Brooklyn,Prospect-Lefferts Gardens,40.66371,-73.94351,Entire home/apt,125,4,3,1.64,1,145,0,0.10321707320012534,1,0.3972602739726027,0,1.6094379124341003,1.3862943611198906,0.9707789171582247,0.6931471805599453,4.836281906951478
Brooklyn,Bedford-Stuyvesant,40.67903,-73.91037,Private room,60,1,2,1.05,4,9,0,0.10899898072918417,1,0.024657534246575342,1,0.6931471805599453,1.0986122886681098,0.7178397931503169,1.6094379124341003,4.110873864173311
Manhattan,Washington Heights,40.85112,-73.93851,Entire home/apt,91,4,0,0.0,2,67,1,0.10430433595973165,0,0.18356164383561643,1,1.6094379124341003,0.0,0.0,1.0986122886681098,4.5217885770490405
Manhattan,Theater District,40.76127,-73.98579,Private room,130,2,10,5.0,1,24,0,0.0032828341414088058,1,0.06575342465753424,0,1.0986122886681098,2.3978952727983707,1.791759469228055,0.6931471805599453,4.875197323201151
Manhattan,Lower East Side,40.71911,-73.98414,Entire home/apt,250,1,0,0.0,2,179,1,0.03891377262615612,0,0.4904109589041096,1,0.6931471805599453,0.0,0.0,1.0986122886681098,5.5254529391317835
Manhattan,West Village,40.73731,-74.00929,Entire home/apt,140,25,0,0.0,2,73,1,0.03152840306770474,0,0.2,1,3.258096538021482,0.0,0.0,1.0986122886681098,4.948759890378168
Bronx,City Island,40.8439,-73.78792,Private room,29,1,2,1.43,1,18,0,0.2154452747219117,1,0.049315068493150684,0,0.6931471805599453,1.0986122886681098,0.8878912573524571,0.6931471805599453,3.4011973816621555
Manhattan,Kips Bay,40.74079,-73.97965,Entire home/apt,134,30,0,0.0,1,90,1,0.018177089976124928,0,0.2465753424657534,0,3.4339872044851463,0.0,0.0,0.6931471805599453,4.90527477843843
Manhattan,Inwood,40.86191,-73.92726,Private room,125,2,1,1.0,9,335,0,0.11911836844080577,1,0.9178082191780822,1,1.0986122886681098,0.6931471805599453,0.6931471805599453,2.302585092994046,4.836281906951478
Queens,Flushing,40.75502,-73.81582,Entire home/apt,119,2,4,2.35,2,311,0,0.1697061660635814,1,0.852054794520548,1,1.0986122886681098,1.6094379124341003,1.208960345836975,1.0986122886681098,4.787491742782046
Queens,Flushing,40.75549,-73.82243,Shared room,200,1,0,0.0,2,72,1,0.1630893160203989,0,0.19726027397260273,1,0.6931471805599453,0.0,0.0,1.0986122886681098,5.303304908059076
Manhattan,Financial District,40.70485,-74.00752,Entire home/apt,360,3,3,2.05,1,243,0,0.05753088648717433,1,0.6657534246575343,0,1.3862943611198906,1.3862943611198906,1.1151415906193203,0.6931471805599453,5.8888779583328805
